	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
986	177416	9606	Q5NHH2	P42785	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P42785Q5NHH2two hybrid pooling approach	['IPR021699']	['IPR008758', 'IPR029058']		['GO:0002155', 'GO:0002353', 'GO:0003085', 'GO:0004180', 'GO:0004185', 'GO:0005515', 'GO:0005764', 'GO:0005886', 'GO:0006508', 'GO:0007597', 'GO:0008233', 'GO:0008236', 'GO:0008239', 'GO:0016787', 'GO:0035577', 'GO:0042593', 'GO:0043312', 'GO:0043535', 'GO:0045178', 'GO:0060055', 'GO:0070062', 'GO:0097009', 'GO:0101003', 'GO:2000377']	Q5NHH2	
987	177416	9606	Q5NI93	Q96JQ0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NI93Q96JQ0two hybrid pooling approach	['IPR000158', 'IPR003008', 'IPR008280', 'IPR018316', 'IPR020805', 'IPR024757', 'IPR036525', 'IPR037103']	['IPR002126', 'IPR015919', 'IPR020894', 'IPR027397']	['GO:0000166', 'GO:0003924', 'GO:0005525', 'GO:0005737', 'GO:0007049', 'GO:0032153', 'GO:0043093', 'GO:0051258', 'GO:0051301', 'GO:0090529']	['GO:0001658', 'GO:0001822', 'GO:0003007', 'GO:0003183', 'GO:0003192', 'GO:0003273', 'GO:0005509', 'GO:0005622', 'GO:0005886', 'GO:0007155', 'GO:0007156', 'GO:0007157', 'GO:0007389', 'GO:0016020', 'GO:0016021', 'GO:0016339', 'GO:0016477', 'GO:0021915', 'GO:0022008', 'GO:0035329', 'GO:0036342', 'GO:0043931', 'GO:0045177', 'GO:0048565', 'GO:0072006', 'GO:0072137', 'GO:0072659', 'GO:0090102', 'GO:0098609']		
988	177416	9606	Q5NEC0	Q9UKK3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEC0Q9UKK3two hybrid pooling approach	['IPR010073', 'IPR010918', 'IPR017926', 'IPR029062', 'IPR036604', 'IPR036676', 'IPR036921']	['IPR001357', 'IPR002035', 'IPR004102', 'IPR012317', 'IPR013694', 'IPR031273', 'IPR036420', 'IPR036465', 'IPR036616']	['GO:0000166', 'GO:0004642', 'GO:0005524', 'GO:0005737', 'GO:0006164', 'GO:0006189', 'GO:0006541', 'GO:0016874', 'GO:0046872']	['GO:0003677', 'GO:0003950', 'GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005819', 'GO:0005829', 'GO:0005856', 'GO:0005876', 'GO:0006281', 'GO:0006464', 'GO:0006471', 'GO:0006954', 'GO:0006974', 'GO:0008219', 'GO:0016020', 'GO:0016740', 'GO:0016757', 'GO:0019899', 'GO:0030529', 'GO:0042493', 'GO:0051972', 'GO:0070062']		
989	177416	9606	Q5NGL9	Q96JQ0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NGL9Q96JQ0two hybrid pooling approach	['IPR004302', 'IPR014756', 'IPR036573']	['IPR002126', 'IPR015919', 'IPR020894', 'IPR027397']	['GO:0004553', 'GO:0005576', 'GO:0005975', 'GO:0030246']	['GO:0001658', 'GO:0001822', 'GO:0003007', 'GO:0003183', 'GO:0003192', 'GO:0003273', 'GO:0005509', 'GO:0005622', 'GO:0005886', 'GO:0007155', 'GO:0007156', 'GO:0007157', 'GO:0007389', 'GO:0016020', 'GO:0016021', 'GO:0016339', 'GO:0016477', 'GO:0021915', 'GO:0022008', 'GO:0035329', 'GO:0036342', 'GO:0043931', 'GO:0045177', 'GO:0048565', 'GO:0072006', 'GO:0072137', 'GO:0072659', 'GO:0090102', 'GO:0098609']		
990	177416	9606	Q5NGV7	Q8WX93	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NGV7Q8WX93two hybrid pooling approach	['IPR000763', 'IPR002016', 'IPR010255', 'IPR019793', 'IPR019794']	['IPR003598', 'IPR003599', 'IPR007110', 'IPR013098', 'IPR013783', 'IPR033017', 'IPR036179']	['GO:0004096', 'GO:0004601', 'GO:0005576', 'GO:0006979', 'GO:0016491', 'GO:0020037', 'GO:0042597', 'GO:0042744', 'GO:0046872', 'GO:0055114', 'GO:0098869']	['GO:0001726', 'GO:0002102', 'GO:0003334', 'GO:0003382', 'GO:0003779', 'GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005884', 'GO:0005886', 'GO:0005925', 'GO:0007010', 'GO:0015629', 'GO:0016477', 'GO:0030018', 'GO:0030027', 'GO:0030036', 'GO:0030054', 'GO:0030424', 'GO:0030426', 'GO:0042995', 'GO:0051371']		
991	177416	9606	Q5NEC0	P25116	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P25116Q5NEC0two hybrid pooling approach	['IPR010073', 'IPR010918', 'IPR017926', 'IPR029062', 'IPR036604', 'IPR036676', 'IPR036921']	['IPR000276', 'IPR000935', 'IPR003912', 'IPR017452']	['GO:0000166', 'GO:0004642', 'GO:0005524', 'GO:0005737', 'GO:0006164', 'GO:0006189', 'GO:0006541', 'GO:0016874', 'GO:0046872']	['GO:0000186', 'GO:0001965', 'GO:0002248', 'GO:0003105', 'GO:0004871', 'GO:0004930', 'GO:0005102', 'GO:0005515', 'GO:0005576', 'GO:0005769', 'GO:0005770', 'GO:0005794', 'GO:0005886', 'GO:0005887', 'GO:0005901', 'GO:0006919', 'GO:0006954', 'GO:0007165', 'GO:0007186', 'GO:0007200', 'GO:0007204', 'GO:0007205', 'GO:0007529', 'GO:0007596', 'GO:0007599', 'GO:0008284', 'GO:0008285', 'GO:0009611', 'GO:0009653', 'GO:0009986', 'GO:0014068', 'GO:0015057', 'GO:0016020', 'GO:0016021', 'GO:0030168', 'GO:0030193', 'GO:0030194', 'GO:0030335', 'GO:0031094', 'GO:0031594', 'GO:0031681', 'GO:0032496', 'GO:0032651', 'GO:0032967', 'GO:0035025', 'GO:0043123', 'GO:0043280', 'GO:0043410', 'GO:0043524', 'GO:0043547', 'GO:0045211', 'GO:0045217', 'GO:0045893', 'GO:0045907', 'GO:0045987', 'GO:0048873', 'GO:0051209', 'GO:0051281', 'GO:0051482', 'GO:0051928', 'GO:0051930', 'GO:0060155', 'GO:0070374', 'GO:0070493', 'GO:0099553', 'GO:1900134', 'GO:2000366', 'GO:2000484', 'GO:2000778']		
992	177416	9606	Q5NEB9	Q8NDF8	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEB9Q8NDF8two hybrid pooling approach	['IPR000836', 'IPR005854', 'IPR017932', 'IPR029055', 'IPR029057', 'IPR035584']	['IPR002058', 'IPR002934']	['GO:0000287', 'GO:0004044', 'GO:0006164', 'GO:0006189', 'GO:0006541', 'GO:0009113', 'GO:0009116', 'GO:0016740', 'GO:0016757', 'GO:0046872']	['GO:0003677', 'GO:0003723', 'GO:0003887', 'GO:0004652', 'GO:0005575', 'GO:0005634', 'GO:0005730', 'GO:0005737', 'GO:0006364', 'GO:0006397', 'GO:0007049', 'GO:0016740', 'GO:0016779', 'GO:0032211', 'GO:0043630', 'GO:0046872', 'GO:0051301', 'GO:0070034', 'GO:0071044', 'GO:0071897']		
993	177416	9606	Q5NH38	P11940	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P11940Q5NH38two hybrid pooling approach	['IPR001107', 'IPR010201', 'IPR036013']	['IPR000504', 'IPR002004', 'IPR003954', 'IPR006515', 'IPR035979', 'IPR036053']	['GO:0016020', 'GO:0016021']	['GO:0000184', 'GO:0000289', 'GO:0000398', 'GO:0003676', 'GO:0003723', 'GO:0003730', 'GO:0005515', 'GO:0005634', 'GO:0005681', 'GO:0005737', 'GO:0005829', 'GO:0005925', 'GO:0006378', 'GO:0006397', 'GO:0006413', 'GO:0008022', 'GO:0008143', 'GO:0008266', 'GO:0008380', 'GO:0008494', 'GO:0010494', 'GO:0016020', 'GO:0030529', 'GO:0031047', 'GO:0036464', 'GO:0043488', 'GO:0045070', 'GO:0045727', 'GO:0048255', 'GO:0060213', 'GO:0070062', 'GO:0071013', 'GO:1900153', 'GO:2000623']		
994	177416	9606	Q5NHN4	Q86U42	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NHN4Q86U42two hybrid pooling approach	['IPR004193', 'IPR006047', 'IPR006048', 'IPR006407', 'IPR013783', 'IPR014756', 'IPR017853', 'IPR037439']	['IPR000504', 'IPR034911', 'IPR035979']	['GO:0003824', 'GO:0003844', 'GO:0004553', 'GO:0005975', 'GO:0005977', 'GO:0005978', 'GO:0016740', 'GO:0016757', 'GO:0043169', 'GO:0102752']	['GO:0000165', 'GO:0000398', 'GO:0003676', 'GO:0003723', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0006369', 'GO:0006396', 'GO:0006397', 'GO:0006936', 'GO:0016607', 'GO:0016973', 'GO:0030529', 'GO:0031124', 'GO:0042405', 'GO:0046778', 'GO:0070063', 'GO:0071222', 'GO:1904247']		
995	177416	9606	Q5NFB0	P11940	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P11940Q5NFB0two hybrid pooling approach	['IPR002314', 'IPR002317', 'IPR006195', 'IPR010978', 'IPR015866', 'IPR033729']	['IPR000504', 'IPR002004', 'IPR003954', 'IPR006515', 'IPR035979', 'IPR036053']	['GO:0000166', 'GO:0004812', 'GO:0004828', 'GO:0005524', 'GO:0005737', 'GO:0006412', 'GO:0006418', 'GO:0006434', 'GO:0016874', 'GO:0097056']	['GO:0000184', 'GO:0000289', 'GO:0000398', 'GO:0003676', 'GO:0003723', 'GO:0003730', 'GO:0005515', 'GO:0005634', 'GO:0005681', 'GO:0005737', 'GO:0005829', 'GO:0005925', 'GO:0006378', 'GO:0006397', 'GO:0006413', 'GO:0008022', 'GO:0008143', 'GO:0008266', 'GO:0008380', 'GO:0008494', 'GO:0010494', 'GO:0016020', 'GO:0030529', 'GO:0031047', 'GO:0036464', 'GO:0043488', 'GO:0045070', 'GO:0045727', 'GO:0048255', 'GO:0060213', 'GO:0070062', 'GO:0071013', 'GO:1900153', 'GO:2000623']		
996	177416	9606	Q5NEH1	Q9H074	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEH1Q9H074two hybrid pooling approach	['IPR005479', 'IPR005480', 'IPR005483', 'IPR006275', 'IPR011607', 'IPR011761', 'IPR013815', 'IPR016185', 'IPR036897', 'IPR036914']	['IPR003890', 'IPR009818', 'IPR016024']	['GO:0000166', 'GO:0003824', 'GO:0004088', 'GO:0005524', 'GO:0006221', 'GO:0006526', 'GO:0006807', 'GO:0008652', 'GO:0016874', 'GO:0044205', 'GO:0046872']	['GO:0000289', 'GO:0003723', 'GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0006413', 'GO:0006417', 'GO:0008494', 'GO:0045727', 'GO:0048255']		
997	177416	9606	Q5NIJ3	P0C869	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P0C869Q5NIJ3two hybrid pooling approach	['IPR003952', 'IPR003953', 'IPR011281', 'IPR014006', 'IPR015939', 'IPR027477', 'IPR036188', 'IPR037099']	['IPR000008', 'IPR002642', 'IPR016035', 'IPR035892']	['GO:0005886', 'GO:0006099', 'GO:0008177', 'GO:0016020', 'GO:0016491', 'GO:0016627', 'GO:0022900', 'GO:0050660', 'GO:0055114']	['GO:0004620', 'GO:0004622', 'GO:0004623', 'GO:0005509', 'GO:0005544', 'GO:0005576', 'GO:0005737', 'GO:0005739', 'GO:0005743', 'GO:0005768', 'GO:0005829', 'GO:0006629', 'GO:0006644', 'GO:0006654', 'GO:0006954', 'GO:0007567', 'GO:0008152', 'GO:0008970', 'GO:0009395', 'GO:0016020', 'GO:0016042', 'GO:0016787', 'GO:0019369', 'GO:0019722', 'GO:0031901', 'GO:0031966', 'GO:0036148', 'GO:0036150', 'GO:0036151', 'GO:0036152', 'GO:0036498', 'GO:0046475', 'GO:0046872', 'GO:0047498', 'GO:0102567', 'GO:0102568']		
998	177416	9606	Q5NGV3	O00459	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O00459Q5NGV3two hybrid pooling approach	['IPR004129', 'IPR017946', 'IPR030395']	['IPR000198', 'IPR000980', 'IPR001452', 'IPR001720', 'IPR008936', 'IPR032498', 'IPR035020', 'IPR035022', 'IPR035586', 'IPR036028', 'IPR036860']	['GO:0006629', 'GO:0008081', 'GO:0008889', 'GO:0016787']	['GO:0001678', 'GO:0001784', 'GO:0005096', 'GO:0005515', 'GO:0005634', 'GO:0005829', 'GO:0005942', 'GO:0006661', 'GO:0007165', 'GO:0008286', 'GO:0010506', 'GO:0014065', 'GO:0015031', 'GO:0016303', 'GO:0019903', 'GO:0030971', 'GO:0032869', 'GO:0034976', 'GO:0035014', 'GO:0036092', 'GO:0038095', 'GO:0038096', 'GO:0038111', 'GO:0042993', 'GO:0043409', 'GO:0043547', 'GO:0043551', 'GO:0045944', 'GO:0046854', 'GO:0046934', 'GO:0046935', 'GO:0046982', 'GO:0048010', 'GO:0048015', 'GO:0050852', 'GO:0050900', 'GO:0051056', 'GO:0051897', 'GO:2001275']		
999	177416	9606	Q5NFN4	P0C869	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P0C869Q5NFN4two hybrid pooling approach	['IPR001650', 'IPR001943', 'IPR004807', 'IPR006935', 'IPR014001', 'IPR024759', 'IPR027417', 'IPR036876']	['IPR000008', 'IPR002642', 'IPR016035', 'IPR035892']	['GO:0000166', 'GO:0003677', 'GO:0004518', 'GO:0005524', 'GO:0005737', 'GO:0006281', 'GO:0006289', 'GO:0006974', 'GO:0009381', 'GO:0009432', 'GO:0016787', 'GO:0090305']	['GO:0004620', 'GO:0004622', 'GO:0004623', 'GO:0005509', 'GO:0005544', 'GO:0005576', 'GO:0005737', 'GO:0005739', 'GO:0005743', 'GO:0005768', 'GO:0005829', 'GO:0006629', 'GO:0006644', 'GO:0006654', 'GO:0006954', 'GO:0007567', 'GO:0008152', 'GO:0008970', 'GO:0009395', 'GO:0016020', 'GO:0016042', 'GO:0016787', 'GO:0019369', 'GO:0019722', 'GO:0031901', 'GO:0031966', 'GO:0036148', 'GO:0036150', 'GO:0036151', 'GO:0036152', 'GO:0036498', 'GO:0046475', 'GO:0046872', 'GO:0047498', 'GO:0102567', 'GO:0102568']		
1000	177416	9606	Q5NFJ2	Q99650	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NFJ2Q99650two hybrid pooling approach		['IPR003529', 'IPR003961', 'IPR013783', 'IPR036116']		['GO:0002675', 'GO:0004896', 'GO:0005886', 'GO:0005900', 'GO:0008284', 'GO:0016020', 'GO:0016021', 'GO:0016324', 'GO:0019838', 'GO:0034097', 'GO:0038165', 'GO:0004924']	Q5NFJ2	
1001	177416	9606	Q5NIP5	P04637	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04637Q5NIP5two hybrid pooling approach	['IPR003789', 'IPR004413', 'IPR006075', 'IPR014746', 'IPR017958', 'IPR017959', 'IPR018027', 'IPR023168']	['IPR002117', 'IPR008967', 'IPR010991', 'IPR011615', 'IPR012346', 'IPR013872', 'IPR036674']	['GO:0000166', 'GO:0003824', 'GO:0005524', 'GO:0006412', 'GO:0016874', 'GO:0016884']	['GO:0000122', 'GO:0000733', 'GO:0000785', 'GO:0000790', 'GO:0000977', 'GO:0000981', 'GO:0000990', 'GO:0001046', 'GO:0001085', 'GO:0001221', 'GO:0001228', 'GO:0002020', 'GO:0002039', 'GO:0002687', 'GO:0003677', 'GO:0003682', 'GO:0003684', 'GO:0003700', 'GO:0003730', 'GO:0005507', 'GO:0005515', 'GO:0005524', 'GO:0005622', 'GO:0005634', 'GO:0005654', 'GO:0005657', 'GO:0005667', 'GO:0005730', 'GO:0005737', 'GO:0005739', 'GO:0005759', 'GO:0005783', 'GO:0005829', 'GO:0006284', 'GO:0006289', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0006461', 'GO:0006914', 'GO:0006915', 'GO:0006974', 'GO:0006977', 'GO:0006978', 'GO:0006979', 'GO:0006983', 'GO:0007049', 'GO:0007050', 'GO:0007265', 'GO:0007275', 'GO:0007568', 'GO:0007569', 'GO:0008022', 'GO:0008104', 'GO:0008134', 'GO:0008270', 'GO:0008283', 'GO:0008285', 'GO:0008340', 'GO:0009299', 'GO:0009411', 'GO:0010035', 'GO:0010038', 'GO:0010165', 'GO:0010224', 'GO:0010243', 'GO:0010332', 'GO:0010628', 'GO:0012501', 'GO:0014070', 'GO:0016032', 'GO:0016363', 'GO:0016579', 'GO:0016605', 'GO:0019899', 'GO:0019901', 'GO:0019903', 'GO:0030154', 'GO:0030308', 'GO:0030330', 'GO:0030971', 'GO:0031000', 'GO:0031065', 'GO:0031497', 'GO:0031571', 'GO:0031625', 'GO:0032461', 'GO:0032526', 'GO:0033552', 'GO:0034097', 'GO:0034605', 'GO:0034613', 'GO:0034614', 'GO:0034644', 'GO:0035035', 'GO:0035690', 'GO:0042060', 'GO:0042149', 'GO:0042493', 'GO:0042771', 'GO:0042802', 'GO:0042826', 'GO:0042981', 'GO:0043065', 'GO:0043066', 'GO:0043153', 'GO:0043161', 'GO:0043200', 'GO:0043234', 'GO:0043525', 'GO:0043565', 'GO:0043621', 'GO:0044212', 'GO:0045471', 'GO:0045787', 'GO:0045892', 'GO:0045893', 'GO:0045944', 'GO:0046677', 'GO:0046827', 'GO:0046872', 'GO:0046902', 'GO:0046982', 'GO:0047485', 'GO:0048147', 'GO:0048511', 'GO:0048512', 'GO:0048662', 'GO:0050731', 'GO:0051087', 'GO:0051097', 'GO:0051262', 'GO:0051289', 'GO:0051453', 'GO:0051721', 'GO:0051974', 'GO:0055093', 'GO:0070245', 'GO:0071158', 'GO:0071417', 'GO:0071456', 'GO:0071479', 'GO:0071480', 'GO:0072331', 'GO:0072332', 'GO:0072717', 'GO:0090200', 'GO:0090399', 'GO:0090403', 'GO:0097193', 'GO:0097252', 'GO:0097371', 'GO:0097718', 'GO:1900119', 'GO:1900740', 'GO:1901796', 'GO:1902749', 'GO:1902895', 'GO:1903205', 'GO:1990440', 'GO:2000279', 'GO:2000379', 'GO:2001244', 'GO:0005669', 'GO:0016604']		
1002	177416	9606	Q5NFP9	Q96SU4	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NFP9Q96SU4two hybrid pooling approach	['IPR000640', 'IPR000795', 'IPR004161', 'IPR005225', 'IPR006298', 'IPR009000', 'IPR027417', 'IPR031157', 'IPR035647', 'IPR035651']	['IPR000648', 'IPR001849', 'IPR011993', 'IPR018494', 'IPR037239']	['GO:0003746', 'GO:0003924', 'GO:0005525', 'GO:0006414']	['GO:0005768', 'GO:0005794', 'GO:0005829', 'GO:0006699', 'GO:0006869', 'GO:0008289', 'GO:0015248', 'GO:0015918', 'GO:0016020', 'GO:0031902', 'GO:0043231']		
1003	177416	9606	Q5NGF9	P39656	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P39656Q5NGF9two hybrid pooling approach	['IPR003395', 'IPR004604', 'IPR027417']	['IPR005013', 'IPR029062']	['GO:0005524', 'GO:0006281', 'GO:0006310', 'GO:0006974']	['GO:0005515', 'GO:0005783', 'GO:0005789', 'GO:0005886', 'GO:0006486', 'GO:0006487', 'GO:0008250', 'GO:0016020', 'GO:0016021', 'GO:0018279', 'GO:0034097', 'GO:0035577', 'GO:0042110', 'GO:0043231', 'GO:0043234', 'GO:0043312', 'GO:0004576', 'GO:0004579']		
1004	177416	9606	Q5NF53	P05165	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P05165Q5NF53two hybrid pooling approach	['IPR000212', 'IPR004586', 'IPR011335', 'IPR011604', 'IPR014016', 'IPR014017', 'IPR027417', 'IPR034739']	['IPR000089', 'IPR001882', 'IPR005479', 'IPR005481', 'IPR005482', 'IPR011053', 'IPR011054', 'IPR011761', 'IPR011764', 'IPR013815', 'IPR016185']	['GO:0000166', 'GO:0000287', 'GO:0000724', 'GO:0003677', 'GO:0004003', 'GO:0004386', 'GO:0004518', 'GO:0004527', 'GO:0005524', 'GO:0006281', 'GO:0006974', 'GO:0008854', 'GO:0016787', 'GO:0032508', 'GO:0046872', 'GO:0090305']	['GO:0000166', 'GO:0003824', 'GO:0004075', 'GO:0004658', 'GO:0005515', 'GO:0005524', 'GO:0005739', 'GO:0005759', 'GO:0005829', 'GO:0006768', 'GO:0009374', 'GO:0016874', 'GO:0019626', 'GO:0019899', 'GO:0046872']		
1005	177416	9606	Q5NID2	O94913	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O94913Q5NID2two hybrid pooling approach	['IPR007120', 'IPR007121', 'IPR007641', 'IPR007642', 'IPR007644', 'IPR007645', 'IPR010243', 'IPR014724', 'IPR015712', 'IPR019462', 'IPR037033']	['IPR006569', 'IPR006903', 'IPR008942']	['GO:0003677', 'GO:0003899', 'GO:0006351', 'GO:0016740', 'GO:0016779', 'GO:0032549']	['GO:0000398', 'GO:0000993', 'GO:0003729', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005739', 'GO:0005849', 'GO:0006369', 'GO:0006378', 'GO:0006379', 'GO:0006397', 'GO:0031124']		
1006	177416	9606	Q5NII2	Q12891	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q12891Q5NII2two hybrid pooling approach	['IPR006314', 'IPR011008']	['IPR013785', 'IPR017853', 'IPR018155']	['GO:0004601', 'GO:0020037', 'GO:0055114', 'GO:0098869']	['GO:0000139', 'GO:0000302', 'GO:0001105', 'GO:0001618', 'GO:0001822', 'GO:0002244', 'GO:0003824', 'GO:0004415', 'GO:0005515', 'GO:0005540', 'GO:0005737', 'GO:0005764', 'GO:0005783', 'GO:0005829', 'GO:0005886', 'GO:0005902', 'GO:0005975', 'GO:0006027', 'GO:0006366', 'GO:0008152', 'GO:0009615', 'GO:0009986', 'GO:0010259', 'GO:0010764', 'GO:0016020', 'GO:0016324', 'GO:0016787', 'GO:0016798', 'GO:0019064', 'GO:0019087', 'GO:0019899', 'GO:0030139', 'GO:0030214', 'GO:0030294', 'GO:0030308', 'GO:0030971', 'GO:0031225', 'GO:0031362', 'GO:0031410', 'GO:0033906', 'GO:0035810', 'GO:0042117', 'GO:0042307', 'GO:0043407', 'GO:0044344', 'GO:0045121', 'GO:0045944', 'GO:0046658', 'GO:0046677', 'GO:0046718', 'GO:0048471', 'GO:0048705', 'GO:0050431', 'GO:0050729', 'GO:0051216', 'GO:0051607', 'GO:0051898', 'GO:0060586', 'GO:0061099', 'GO:0070295', 'GO:0071347', 'GO:0071356', 'GO:0071493', 'GO:0071560', 'GO:0090575', 'GO:2000484', 'GO:2000778', 'GO:2001238']		
1007	177416	9606	Q5NGP3	P49585	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P49585Q5NGP3two hybrid pooling approach	['IPR001296', 'IPR028098']	['IPR004821', 'IPR014729']	['GO:0016740', 'GO:0016757']	['GO:0003824', 'GO:0004105', 'GO:0005516', 'GO:0005635', 'GO:0005737', 'GO:0005783', 'GO:0005789', 'GO:0005829', 'GO:0005886', 'GO:0006629', 'GO:0006656', 'GO:0006657', 'GO:0008289', 'GO:0008654', 'GO:0009058', 'GO:0016020', 'GO:0016740', 'GO:0016779', 'GO:0031210', 'GO:0042587', 'GO:0042803']		
1008	177416	9606	Q5NF53	Q8NDX5	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NF53Q8NDX5two hybrid pooling approach	['IPR000212', 'IPR004586', 'IPR011335', 'IPR011604', 'IPR014016', 'IPR014017', 'IPR027417', 'IPR034739']	['IPR001660', 'IPR012313', 'IPR013761']	['GO:0000166', 'GO:0000287', 'GO:0000724', 'GO:0003677', 'GO:0004003', 'GO:0004386', 'GO:0004518', 'GO:0004527', 'GO:0005524', 'GO:0006281', 'GO:0006974', 'GO:0008854', 'GO:0016787', 'GO:0032508', 'GO:0046872', 'GO:0090305']	['GO:0003677', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0007275', 'GO:0008270', 'GO:0031519', 'GO:0035102', 'GO:0046872', 'GO:0070317']		
1009	177416	9606	Q5NHM0	O94880	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O94880Q5NHM0two hybrid pooling approach	['IPR000183', 'IPR002985', 'IPR009006', 'IPR022644', 'IPR029066']	['IPR001965', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787', 'IPR034732']	['GO:0003824', 'GO:0006527', 'GO:0008295', 'GO:0008792', 'GO:0016829']	['GO:0000122', 'GO:0005634', 'GO:0008285', 'GO:0046872', 'GO:0048286', 'GO:0072201', 'GO:2000584', 'GO:2000791']		
1010	177416	9606	Q5NEA2	Q96QT6	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEA2Q96QT6two hybrid pooling approach	['IPR002142', 'IPR004635', 'IPR029045']	['IPR000253', 'IPR001965', 'IPR008984', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787', 'IPR031966']	['GO:0006508', 'GO:0008233', 'GO:0016020', 'GO:0016021', 'GO:0016787']	['GO:0000122', 'GO:0000977', 'GO:0001106', 'GO:0001222', 'GO:0003682', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0006351', 'GO:0006355', 'GO:0016580', 'GO:0017053', 'GO:0035091', 'GO:0042393', 'GO:0045892', 'GO:0046872']		
1011	177416	9606	Q5NIL8	O43189	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O43189Q5NIL8two hybrid pooling approach	['IPR003029', 'IPR004087', 'IPR009019', 'IPR010213', 'IPR010214', 'IPR010995', 'IPR012340', 'IPR013735', 'IPR015946', 'IPR022967', 'IPR025249', 'IPR030842', 'IPR036555']	['IPR001965', 'IPR002999', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787', 'IPR025894', 'IPR031202']	['GO:0000166', 'GO:0003676', 'GO:0003700', 'GO:0003723', 'GO:0005737', 'GO:0006351', 'GO:0006353', 'GO:0006355', 'GO:0031554', 'GO:0031564']	['GO:0003682', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005815', 'GO:0005856', 'GO:0006351', 'GO:0006355', 'GO:0006974', 'GO:0016569', 'GO:0031060', 'GO:0035064', 'GO:0035861', 'GO:0045814', 'GO:0046872', 'GO:0061086', 'GO:0061087', 'GO:0005813', 'GO:0035098']		
1012	177416	9606	Q5NFN4	Q9H7Z7	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NFN4Q9H7Z7two hybrid pooling approach	['IPR001650', 'IPR001943', 'IPR004807', 'IPR006935', 'IPR014001', 'IPR024759', 'IPR027417', 'IPR036876']	['IPR002109', 'IPR004045', 'IPR010987', 'IPR034334', 'IPR034335', 'IPR036249', 'IPR036282']	['GO:0000166', 'GO:0003677', 'GO:0004518', 'GO:0005524', 'GO:0005737', 'GO:0006281', 'GO:0006289', 'GO:0006974', 'GO:0009381', 'GO:0009432', 'GO:0016787', 'GO:0090305']	['GO:0000139', 'GO:0001516', 'GO:0003677', 'GO:0005515', 'GO:0005576', 'GO:0005634', 'GO:0005737', 'GO:0005739', 'GO:0005794', 'GO:0005829', 'GO:0006629', 'GO:0006631', 'GO:0006633', 'GO:0006693', 'GO:0009055', 'GO:0015035', 'GO:0016020', 'GO:0016021', 'GO:0016829', 'GO:0016853', 'GO:0019371', 'GO:0020037', 'GO:0022900', 'GO:0035578', 'GO:0043295', 'GO:0043312', 'GO:0045454', 'GO:0045893', 'GO:0046903', 'GO:0048471', 'GO:0050220', 'GO:0055114']		
