	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
3063	632	9606	Q8CZU2	O15204	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O15204Q8CZU2two hybrid pooling approach	['IPR005546', 'IPR006315', 'IPR011050', 'IPR012332', 'IPR024973', 'IPR036709']	['IPR001590', 'IPR001762', 'IPR002870', 'IPR024079', 'IPR033613', 'IPR034027', 'IPR036436']	['GO:0019867']	['GO:0004222', 'GO:0005575', 'GO:0005576', 'GO:0006508', 'GO:0006955', 'GO:0007162', 'GO:0008233', 'GO:0008237', 'GO:0008270', 'GO:0016787', 'GO:0046872']		
3064	632	9606	Q8CZF9	P35611	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P35611Q8CZF9two hybrid pooling approach	['IPR000515', 'IPR010065', 'IPR035906']	['IPR001303', 'IPR027766', 'IPR036409']	['GO:0005886', 'GO:0016020', 'GO:0016021', 'GO:0022857', 'GO:0043190', 'GO:0055085', 'GO:0071705']	['GO:0000902', 'GO:0001701', 'GO:0003723', 'GO:0003779', 'GO:0005198', 'GO:0005515', 'GO:0005516', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005886', 'GO:0005913', 'GO:0005925', 'GO:0006884', 'GO:0008134', 'GO:0008290', 'GO:0016020', 'GO:0016604', 'GO:0020027', 'GO:0030036', 'GO:0030218', 'GO:0030507', 'GO:0032092', 'GO:0035264', 'GO:0036498', 'GO:0042803', 'GO:0045296', 'GO:0046982', 'GO:0048873', 'GO:0051015', 'GO:0051016', 'GO:0051017', 'GO:0055085', 'GO:0071277', 'GO:1903142', 'GO:1903393']		
3065	632	9606	Q8D0I9	Q14814	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14814Q8D0I9two hybrid pooling approach	['IPR009051', 'IPR010208', 'IPR011538', 'IPR017896', 'IPR017900', 'IPR019554', 'IPR026902', 'IPR037225']	['IPR002100', 'IPR022102', 'IPR033896', 'IPR036879']	['GO:0005886', 'GO:0009055', 'GO:0016020', 'GO:0022900', 'GO:0046872', 'GO:0051536', 'GO:0051539', 'GO:0055114']	['GO:0000977', 'GO:0000978', 'GO:0000981', 'GO:0001077', 'GO:0001649', 'GO:0001958', 'GO:0002062', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0006915', 'GO:0007275', 'GO:0007399', 'GO:0007512', 'GO:0007517', 'GO:0019899', 'GO:0030154', 'GO:0033613', 'GO:0035914', 'GO:0042803', 'GO:0042826', 'GO:0043231', 'GO:0045893', 'GO:0045944', 'GO:0046982', 'GO:0046983']		
3066	632	9606	Q7CFV5	P30480	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30480Q7CFV5two hybrid pooling approach	['IPR027417', 'IPR033186']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']		['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']	Q7CFV5	
3067	632	9606	Q8D014	P30480	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30480Q8D014two hybrid pooling approach	['IPR000358', 'IPR009078', 'IPR030475', 'IPR033909']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0009263', 'GO:0055114']	['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']		
3068	632	9606	Q8ZHG3	P30480	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30480Q8ZHG3two hybrid pooling approach	['IPR003774']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']		['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']	Q8ZHG3	
3069	632	9606	P68587	P30480	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30480P68587two hybrid pooling approach	['IPR013354', 'IPR021136']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0005737', 'GO:0009405']	['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']		
3070	632	9606	Q8CZM8	P30480	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30480Q8CZM8two hybrid pooling approach	['IPR000032', 'IPR000121', 'IPR001020', 'IPR002178', 'IPR006318', 'IPR008279', 'IPR008731', 'IPR015813', 'IPR016152', 'IPR018274', 'IPR023151', 'IPR035895', 'IPR036618', 'IPR036637']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0003824', 'GO:0005737', 'GO:0009401', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016772']	['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']		
3071	632	9606	Q8D1Q0	P30504	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30504Q8D1Q0two hybrid pooling approach	['IPR015590', 'IPR016160', 'IPR016161', 'IPR016162', 'IPR029510']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0008152', 'GO:0016491', 'GO:0055114']	['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005515', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0045087', 'GO:0046977', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']		
3072	632	9606	Q7CL98	P30504	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30504Q7CL98two hybrid pooling approach	['IPR000014', 'IPR000700', 'IPR001789', 'IPR003594', 'IPR003661', 'IPR004358', 'IPR005467', 'IPR008207', 'IPR011006', 'IPR013767', 'IPR014409', 'IPR027460', 'IPR035965', 'IPR036097', 'IPR036641', 'IPR036890']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0000155', 'GO:0000160', 'GO:0000166', 'GO:0004673', 'GO:0004871', 'GO:0005524', 'GO:0005622', 'GO:0005886', 'GO:0006351', 'GO:0006355', 'GO:0007165', 'GO:0016020', 'GO:0016021', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016772', 'GO:0018106', 'GO:0023014']	['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005515', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0045087', 'GO:0046977', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']		
3073	632	9606	Q8ZIX0	P30504	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30504Q8ZIX0two hybrid pooling approach	['IPR004881', 'IPR010914', 'IPR027417', 'IPR030378']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0000166', 'GO:0003723', 'GO:0003924', 'GO:0005525', 'GO:0005737', 'GO:0016787', 'GO:0019843', 'GO:0042254', 'GO:0046872']	['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005515', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0045087', 'GO:0046977', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']		
3074	632	9606	Q8CZQ3	P30504	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30504Q8CZQ3two hybrid pooling approach	['IPR000399', 'IPR011766', 'IPR012000', 'IPR012001', 'IPR012846', 'IPR029035', 'IPR029061']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0000287', 'GO:0003824', 'GO:0003984', 'GO:0008652', 'GO:0009082', 'GO:0009097', 'GO:0009099', 'GO:0016740', 'GO:0030976', 'GO:0046872', 'GO:0050660']	['GO:0000139', 'GO:0002376', 'GO:0002474', 'GO:0002479', 'GO:0002480', 'GO:0005515', 'GO:0005783', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0030670', 'GO:0031901', 'GO:0042605', 'GO:0042612', 'GO:0045087', 'GO:0046977', 'GO:0050776', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0071556']		
3075	632	9606	Q9F287	Q9GIY3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q9F287Q9GIY3two hybrid pooling approach	['IPR005546', 'IPR036709']	['IPR000353', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR011162', 'IPR013783', 'IPR014745', 'IPR036179']		['GO:0000139', 'GO:0002376', 'GO:0002504', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0006955', 'GO:0010008', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0019882', 'GO:0019886', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0031295', 'GO:0031902', 'GO:0032588', 'GO:0042613', 'GO:0050852', 'GO:0060333', 'GO:0071556']	Q9F287	
3076	632	9606	Q7CL98	Q15173	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q15173Q7CL98two hybrid pooling approach	['IPR000014', 'IPR000700', 'IPR001789', 'IPR003594', 'IPR003661', 'IPR004358', 'IPR005467', 'IPR008207', 'IPR011006', 'IPR013767', 'IPR014409', 'IPR027460', 'IPR035965', 'IPR036097', 'IPR036641', 'IPR036890']	['IPR002554', 'IPR011989', 'IPR016024']	['GO:0000155', 'GO:0000160', 'GO:0000166', 'GO:0004673', 'GO:0004871', 'GO:0005524', 'GO:0005622', 'GO:0005886', 'GO:0006351', 'GO:0006355', 'GO:0007165', 'GO:0016020', 'GO:0016021', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016772', 'GO:0018106', 'GO:0023014']	['GO:0000159', 'GO:0001932', 'GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0007165', 'GO:0010469', 'GO:0010976', 'GO:0014066', 'GO:0019888', 'GO:0031334', 'GO:0031952', 'GO:0036498', 'GO:0043666', 'GO:0045944', 'GO:0050730', 'GO:0051091', 'GO:0051388', 'GO:0051898', 'GO:0070317', 'GO:0071158', 'GO:0071363']		
3077	632	9606	Q9RID8	P30153	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P30153Q9RID8two hybrid pooling approach	['IPR003223']	['IPR000357', 'IPR011989', 'IPR016024', 'IPR021133', 'IPR031090']	['GO:0003700', 'GO:0004527', 'GO:0005524', 'GO:0006355', 'GO:0090305']	['GO:0000086', 'GO:0000159', 'GO:0000184', 'GO:0000188', 'GO:0000775', 'GO:0004722', 'GO:0005515', 'GO:0005634', 'GO:0005694', 'GO:0005737', 'GO:0005739', 'GO:0005829', 'GO:0005886', 'GO:0006275', 'GO:0006355', 'GO:0006461', 'GO:0006470', 'GO:0006672', 'GO:0006915', 'GO:0007059', 'GO:0007084', 'GO:0007143', 'GO:0008380', 'GO:0010033', 'GO:0010389', 'GO:0015630', 'GO:0016020', 'GO:0016328', 'GO:0019888', 'GO:0019932', 'GO:0030111', 'GO:0030155', 'GO:0030308', 'GO:0030425', 'GO:0040008', 'GO:0042532', 'GO:0042995', 'GO:0043666', 'GO:0045595', 'GO:0046982', 'GO:0051232', 'GO:0051306', 'GO:0051754', 'GO:0070062', 'GO:0070262', 'GO:0097711', 'GO:1903538', 'GO:1990405', 'GO:2001241']		
3078	632	9606	Q9R8C5	P28068	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P28068Q9R8C5two hybrid pooling approach		['IPR000353', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR011162', 'IPR013783', 'IPR014745', 'IPR036179']	['GO:0004519', 'GO:0004527', 'GO:0090305']	['GO:0002376', 'GO:0002399', 'GO:0002503', 'GO:0002504', 'GO:0005515', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0006955', 'GO:0016020', 'GO:0016021', 'GO:0019882', 'GO:0019886', 'GO:0023026', 'GO:0031902', 'GO:0042102', 'GO:0042613', 'GO:2001190']	Q9R8C5	
3079	632	9606	Q8D0H5	P01903	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01903Q8D0H5two hybrid pooling approach	['IPR017030']	['IPR001003', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR011162', 'IPR013783', 'IPR014745', 'IPR036179']		['GO:0000139', 'GO:0002376', 'GO:0002503', 'GO:0002504', 'GO:0002506', 'GO:0005515', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0005887', 'GO:0006955', 'GO:0009986', 'GO:0010008', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0019886', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0031295', 'GO:0031902', 'GO:0032395', 'GO:0032588', 'GO:0042605', 'GO:0042613', 'GO:0050852', 'GO:0050890', 'GO:0060333', 'GO:0070062', 'GO:0071556']	Q8D0H5	
3080	632	9606	Q8CZQ3	A0PJ79	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500A0PJ79Q8CZQ3two hybrid pooling approach	['IPR000399', 'IPR011766', 'IPR012000', 'IPR012001', 'IPR012846', 'IPR029035', 'IPR029061']	['IPR005879', 'IPR023674', 'IPR028364']	['GO:0000287', 'GO:0003824', 'GO:0003984', 'GO:0008652', 'GO:0009082', 'GO:0009097', 'GO:0009099', 'GO:0016740', 'GO:0030976', 'GO:0046872', 'GO:0050660']	['GO:0003723', 'GO:0003735', 'GO:0005739', 'GO:0006412', 'GO:0015934']		
3081	632	9606	Q8ZHK4	P01903	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01903Q8ZHK4two hybrid pooling approach	['IPR000352', 'IPR004374', 'IPR005139']	['IPR001003', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR011162', 'IPR013783', 'IPR014745', 'IPR036179']	['GO:0003747', 'GO:0005737', 'GO:0006412', 'GO:0006415', 'GO:0016149']	['GO:0000139', 'GO:0002376', 'GO:0002503', 'GO:0002504', 'GO:0002506', 'GO:0005515', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0005887', 'GO:0006955', 'GO:0009986', 'GO:0010008', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0019886', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0031295', 'GO:0031902', 'GO:0032395', 'GO:0032588', 'GO:0042605', 'GO:0042613', 'GO:0050852', 'GO:0050890', 'GO:0060333', 'GO:0070062', 'GO:0071556']		
3082	632	9606	Q8Z9S7	Q13542	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q13542Q8Z9S7two hybrid pooling approach	['IPR001451', 'IPR005882', 'IPR011004', 'IPR018357', 'IPR025877', 'IPR029044']	['IPR008606']	['GO:0000287', 'GO:0000902', 'GO:0003824', 'GO:0003977', 'GO:0005737', 'GO:0006048', 'GO:0008152', 'GO:0008360', 'GO:0009103', 'GO:0009245', 'GO:0009252', 'GO:0016740', 'GO:0016746', 'GO:0016779', 'GO:0019134', 'GO:0046872', 'GO:0071555']	['GO:0005515', 'GO:0005737', 'GO:0006412', 'GO:0006417', 'GO:0007613', 'GO:0008190', 'GO:0008286', 'GO:0017148', 'GO:0019933', 'GO:0030371', 'GO:0031929', 'GO:0035176', 'GO:0045947', 'GO:0048167', 'GO:0050804']		
3083	632	9606	Q7CHZ0	P01903	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01903Q7CHZ0two hybrid pooling approach	['IPR001172', 'IPR001543', 'IPR012826', 'IPR031576', 'IPR036429']	['IPR001003', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR011162', 'IPR013783', 'IPR014745', 'IPR036179']	['GO:0003774', 'GO:0005886', 'GO:0006935', 'GO:0009288', 'GO:0009425', 'GO:0016020', 'GO:0071973', 'GO:0097588']	['GO:0000139', 'GO:0002376', 'GO:0002503', 'GO:0002504', 'GO:0002506', 'GO:0005515', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0005887', 'GO:0006955', 'GO:0009986', 'GO:0010008', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019882', 'GO:0019886', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0031295', 'GO:0031902', 'GO:0032395', 'GO:0032588', 'GO:0042605', 'GO:0042613', 'GO:0050852', 'GO:0050890', 'GO:0060333', 'GO:0070062', 'GO:0071556']		
3084	632	9606	Q8ZEL9	Q8IZ83	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8IZ83Q8ZEL9two hybrid pooling approach	['IPR000524', 'IPR008920', 'IPR014178', 'IPR028374', 'IPR036388', 'IPR036390']	['IPR011408', 'IPR015590', 'IPR016161', 'IPR016162']	['GO:0000062', 'GO:0003677', 'GO:0003700', 'GO:0005737', 'GO:0006351', 'GO:0006355', 'GO:0006629', 'GO:0006631', 'GO:0019217']	['GO:0004029', 'GO:0008152', 'GO:0016020', 'GO:0016491', 'GO:0055114', 'GO:0070062']		
3085	632	9606	Q8CZS2	Q8IZ83	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8CZS2Q8IZ83two hybrid pooling approach	['IPR004843', 'IPR013622', 'IPR026575', 'IPR029052']	['IPR011408', 'IPR015590', 'IPR016161', 'IPR016162']	['GO:0000166', 'GO:0004115', 'GO:0016787', 'GO:0046872']	['GO:0004029', 'GO:0008152', 'GO:0016020', 'GO:0016491', 'GO:0055114', 'GO:0070062']		
3086	632	9606	Q8D1L3	Q676U5	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q676U5Q8D1L3two hybrid pooling approach	['IPR001544', 'IPR005785', 'IPR018300', 'IPR033939', 'IPR036038']	['IPR001680', 'IPR013923', 'IPR015943', 'IPR017986', 'IPR019775', 'IPR020472', 'IPR036322']	['GO:0003824', 'GO:0004084', 'GO:0008152', 'GO:0008483', 'GO:0008652', 'GO:0009081', 'GO:0009082', 'GO:0009097', 'GO:0009098', 'GO:0009099', 'GO:0016740', 'GO:0052654', 'GO:0052655', 'GO:0052656']	['GO:0000045', 'GO:0000421', 'GO:0005515', 'GO:0005737', 'GO:0005776', 'GO:0005829', 'GO:0005930', 'GO:0006914', 'GO:0015031', 'GO:0016020', 'GO:0016236', 'GO:0019787', 'GO:0034045', 'GO:0034497', 'GO:0039689', 'GO:0042802', 'GO:0051020', 'GO:0051260', 'GO:0061739', 'GO:0098792']		
3087	632	9606	Q7CKQ0	Q8IZ83	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CKQ0Q8IZ83two hybrid pooling approach	['IPR000015', 'IPR018030', 'IPR025885', 'IPR025949', 'IPR037224']	['IPR011408', 'IPR015590', 'IPR016161', 'IPR016162']	['GO:0009279', 'GO:0009297', 'GO:0015473', 'GO:0016020', 'GO:0016021', 'GO:0055085']	['GO:0004029', 'GO:0008152', 'GO:0016020', 'GO:0016491', 'GO:0055114', 'GO:0070062']		
3088	632	9606	Q8ZGK8	Q8IZ83	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8IZ83Q8ZGK8two hybrid pooling approach	['IPR004628', 'IPR036237']	['IPR011408', 'IPR015590', 'IPR016161', 'IPR016162']	['GO:0006064', 'GO:0008198', 'GO:0008927', 'GO:0016829', 'GO:0030145', 'GO:0042840']	['GO:0004029', 'GO:0008152', 'GO:0016020', 'GO:0016491', 'GO:0055114', 'GO:0070062']		
3089	632	9606	Q8ZGJ1	Q99550	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8ZGJ1Q99550two hybrid pooling approach	['IPR001719', 'IPR013022', 'IPR018246', 'IPR036237']	['IPR026636']	['GO:0003677', 'GO:0003906', 'GO:0004518', 'GO:0004519', 'GO:0006281', 'GO:0006284', 'GO:0006974', 'GO:0008081', 'GO:0008270', 'GO:0008833', 'GO:0016787', 'GO:0046872', 'GO:0090305']	['GO:0000139', 'GO:0005737', 'GO:0005794', 'GO:0005814', 'GO:0005856', 'GO:0016020']		
3090	632	9606	Q8CZJ2	P01023	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01023Q8CZJ2two hybrid pooling approach	['IPR006082', 'IPR006083', 'IPR027417']	['IPR001599', 'IPR002890', 'IPR008930', 'IPR009048', 'IPR010916', 'IPR011625', 'IPR011626', 'IPR013783', 'IPR014756', 'IPR019565', 'IPR019742', 'IPR036595']	['GO:0005524', 'GO:0005975', 'GO:0008152', 'GO:0008974', 'GO:0016301', 'GO:0016310']	['GO:0001869', 'GO:0002020', 'GO:0002576', 'GO:0004866', 'GO:0004867', 'GO:0005096', 'GO:0005102', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0005829', 'GO:0007597', 'GO:0010466', 'GO:0010951', 'GO:0019838', 'GO:0019899', 'GO:0019959', 'GO:0019966', 'GO:0022617', 'GO:0030414', 'GO:0031093', 'GO:0043120', 'GO:0043547', 'GO:0048306', 'GO:0048863', 'GO:0051056', 'GO:0070062', 'GO:0072562']		
3091	632	9606	Q7CFP7	P01023	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01023Q7CFP7two hybrid pooling approach	['IPR002178', 'IPR003352', 'IPR003501', 'IPR004718', 'IPR013011', 'IPR013014', 'IPR016152', 'IPR029503', 'IPR036095']	['IPR001599', 'IPR002890', 'IPR008930', 'IPR009048', 'IPR010916', 'IPR011625', 'IPR011626', 'IPR013783', 'IPR014756', 'IPR019565', 'IPR019742', 'IPR036595']	['GO:0005886', 'GO:0008643', 'GO:0008982', 'GO:0009401', 'GO:0015797', 'GO:0016020', 'GO:0016021', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0022872', 'GO:0034219', 'GO:0090563', 'GO:0103111']	['GO:0001869', 'GO:0002020', 'GO:0002576', 'GO:0004866', 'GO:0004867', 'GO:0005096', 'GO:0005102', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0005829', 'GO:0007597', 'GO:0010466', 'GO:0010951', 'GO:0019838', 'GO:0019899', 'GO:0019959', 'GO:0019966', 'GO:0022617', 'GO:0030414', 'GO:0031093', 'GO:0043120', 'GO:0043547', 'GO:0048306', 'GO:0048863', 'GO:0051056', 'GO:0070062', 'GO:0072562']		
3092	632	9606	Q7CHS1	P01023	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01023Q7CHS1two hybrid pooling approach	['IPR005771', 'IPR005835', 'IPR029044']	['IPR001599', 'IPR002890', 'IPR008930', 'IPR009048', 'IPR010916', 'IPR011625', 'IPR011626', 'IPR013783', 'IPR014756', 'IPR019565', 'IPR019742', 'IPR036595']	['GO:0003983', 'GO:0006011', 'GO:0009058', 'GO:0016740', 'GO:0016779']	['GO:0001869', 'GO:0002020', 'GO:0002576', 'GO:0004866', 'GO:0004867', 'GO:0005096', 'GO:0005102', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0005829', 'GO:0007597', 'GO:0010466', 'GO:0010951', 'GO:0019838', 'GO:0019899', 'GO:0019959', 'GO:0019966', 'GO:0022617', 'GO:0030414', 'GO:0031093', 'GO:0043120', 'GO:0043547', 'GO:0048306', 'GO:0048863', 'GO:0051056', 'GO:0070062', 'GO:0072562']		
3093	632	9606	Q7ARA5	P01023	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P01023Q7ARA5two hybrid pooling approach		['IPR001599', 'IPR002890', 'IPR008930', 'IPR009048', 'IPR010916', 'IPR011625', 'IPR011626', 'IPR013783', 'IPR014756', 'IPR019565', 'IPR019742', 'IPR036595']	['GO:0004519', 'GO:0004527', 'GO:0005524', 'GO:0090305']	['GO:0001869', 'GO:0002020', 'GO:0002576', 'GO:0004866', 'GO:0004867', 'GO:0005096', 'GO:0005102', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0005829', 'GO:0007597', 'GO:0010466', 'GO:0010951', 'GO:0019838', 'GO:0019899', 'GO:0019959', 'GO:0019966', 'GO:0022617', 'GO:0030414', 'GO:0031093', 'GO:0043120', 'GO:0043547', 'GO:0048306', 'GO:0048863', 'GO:0051056', 'GO:0070062', 'GO:0072562']	Q7ARA5	
