	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
2135	1392	9606	Q81ME0	P13747	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P13747Q81ME0two hybrid pooling approach	['IPR006124', 'IPR010045', 'IPR017849', 'IPR017850', 'IPR024052']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0000287', 'GO:0003824', 'GO:0005737', 'GO:0006015', 'GO:0006139', 'GO:0008152', 'GO:0008973', 'GO:0009117', 'GO:0016853', 'GO:0043094', 'GO:0046872']	['GO:0000139', 'GO:0001916', 'GO:0002250', 'GO:0002376', 'GO:0002474', 'GO:0002476', 'GO:0002479', 'GO:0002480', 'GO:0002715', 'GO:0002717', 'GO:0005102', 'GO:0005515', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0019731', 'GO:0019882', 'GO:0030670', 'GO:0030881', 'GO:0031901', 'GO:0032398', 'GO:0032736', 'GO:0032753', 'GO:0032759', 'GO:0032760', 'GO:0036037', 'GO:0042270', 'GO:0042288', 'GO:0042605', 'GO:0042608', 'GO:0042612', 'GO:0045087', 'GO:0046703', 'GO:0050776', 'GO:0050830', 'GO:0051024', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0070062', 'GO:0071556', 'GO:2000566']		
2136	1392	9606	Q81LD1	Q8N3C0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81LD1Q8N3C0two hybrid pooling approach	['IPR014256', 'IPR018392', 'IPR036779']	['IPR001650', 'IPR003593', 'IPR004179', 'IPR011545', 'IPR014001', 'IPR014756', 'IPR027417', 'IPR035892', 'IPR036390']	['GO:0003674', 'GO:0030436']	['GO:0000166', 'GO:0003676', 'GO:0003723', 'GO:0004386', 'GO:0005515', 'GO:0005524', 'GO:0005622', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0006281', 'GO:0006307', 'GO:0006351', 'GO:0006355', 'GO:0006974', 'GO:0008283', 'GO:0016020', 'GO:0016787', 'GO:0032508', 'GO:0043140', 'GO:0099053']		
2137	1392	9606	Q81YC9	Q14469	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14469Q81YC9two hybrid pooling approach	['IPR001453', 'IPR005110', 'IPR005111', 'IPR036135', 'IPR036425', 'IPR036688']	['IPR003650', 'IPR011598', 'IPR036638']	['GO:0003824', 'GO:0006777', 'GO:0032324']	['GO:0000122', 'GO:0000981', 'GO:0001078', 'GO:0001701', 'GO:0001889', 'GO:0003143', 'GO:0003151', 'GO:0003266', 'GO:0003281', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005622', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0006351', 'GO:0006355', 'GO:0006357', 'GO:0006461', 'GO:0007155', 'GO:0007219', 'GO:0007224', 'GO:0007262', 'GO:0007389', 'GO:0007399', 'GO:0008134', 'GO:0008284', 'GO:0016477', 'GO:0021537', 'GO:0021555', 'GO:0021557', 'GO:0021558', 'GO:0021575', 'GO:0021861', 'GO:0021915', 'GO:0021983', 'GO:0021984', 'GO:0030324', 'GO:0030513', 'GO:0030901', 'GO:0031016', 'GO:0035019', 'GO:0035909', 'GO:0035910', 'GO:0042102', 'GO:0042491', 'GO:0042531', 'GO:0042668', 'GO:0042803', 'GO:0042826', 'GO:0043388', 'GO:0043565', 'GO:0045165', 'GO:0045596', 'GO:0045598', 'GO:0045607', 'GO:0045608', 'GO:0045665', 'GO:0045747', 'GO:0045892', 'GO:0045893', 'GO:0045944', 'GO:0045977', 'GO:0046331', 'GO:0046427', 'GO:0046983', 'GO:0048469', 'GO:0048505', 'GO:0048538', 'GO:0048667', 'GO:0048711', 'GO:0048715', 'GO:0048844', 'GO:0050678', 'GO:0050767', 'GO:0051087', 'GO:0060122', 'GO:0060164', 'GO:0060253', 'GO:0060412', 'GO:0060675', 'GO:0060716', 'GO:0061009', 'GO:0061106', 'GO:0061309', 'GO:0061626', 'GO:0071820', 'GO:0072012', 'GO:0072049', 'GO:0072050', 'GO:0072141', 'GO:0072282', 'GO:0090102', 'GO:0090162', 'GO:0097084', 'GO:0097150', 'GO:1903955', 'GO:2000227', 'GO:2000737', 'GO:2000974', 'GO:2000978', 'GO:2000981']		
2138	1392	9606	Q81PM5	P42694	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P42694Q81PM5two hybrid pooling approach	['IPR024775', 'IPR034660']	['IPR000571', 'IPR011990', 'IPR027417', 'IPR036855']	['GO:0003674', 'GO:0005575', 'GO:0008150']	['GO:0000166', 'GO:0003723', 'GO:0004386', 'GO:0005515', 'GO:0005524', 'GO:0005634', 'GO:0016020', 'GO:0016787', 'GO:0046872']		
2139	1392	9606	Q81TS2	Q9H583	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81TS2Q9H583two hybrid pooling approach	['IPR000515', 'IPR025966', 'IPR035906']	['IPR011989', 'IPR012954', 'IPR016024', 'IPR022125']	['GO:0005886', 'GO:0006857', 'GO:0016020', 'GO:0016021', 'GO:0042626', 'GO:0055085']	['GO:0000462', 'GO:0001650', 'GO:0003723', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005730', 'GO:0005739', 'GO:0006351', 'GO:0006355', 'GO:0006364', 'GO:0016020', 'GO:0030515', 'GO:0030529', 'GO:0030686', 'GO:0032040', 'GO:0034455', 'GO:0042254', 'GO:0045943', 'GO:2000234']		
2140	1392	9606	Q81RV9	P04233	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04233Q81RV9two hybrid pooling approach	['IPR000873', 'IPR010192', 'IPR020845', 'IPR025110']	['IPR000716', 'IPR011988', 'IPR015386', 'IPR022339', 'IPR036613', 'IPR036857']	['GO:0003824', 'GO:0005524', 'GO:0008152', 'GO:0008756', 'GO:0009234', 'GO:0042189']	['GO:0000139', 'GO:0000187', 'GO:0001516', 'GO:0001540', 'GO:0001934', 'GO:0001961', 'GO:0002250', 'GO:0002376', 'GO:0002606', 'GO:0002792', 'GO:0002830', 'GO:0002906', 'GO:0004896', 'GO:0005515', 'GO:0005622', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005770', 'GO:0005771', 'GO:0005773', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0006461', 'GO:0006886', 'GO:0006952', 'GO:0006955', 'GO:0007165', 'GO:0008283', 'GO:0009897', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019882', 'GO:0019883', 'GO:0019886', 'GO:0019955', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0030890', 'GO:0032588', 'GO:0033674', 'GO:0035691', 'GO:0035692', 'GO:0035693', 'GO:0035718', 'GO:0042289', 'GO:0042609', 'GO:0042613', 'GO:0042658', 'GO:0042802', 'GO:0043030', 'GO:0043066', 'GO:0043123', 'GO:0043202', 'GO:0043410', 'GO:0043518', 'GO:0044183', 'GO:0045058', 'GO:0045059', 'GO:0045060', 'GO:0045581', 'GO:0045582', 'GO:0045657', 'GO:0045893', 'GO:0046598', 'GO:0048146', 'GO:0050731', 'GO:0050900', 'GO:0050998', 'GO:0051085', 'GO:0051290', 'GO:0060907', 'GO:0070062', 'GO:0070206', 'GO:0070374', 'GO:0071556', 'GO:0090023', 'GO:1902166', 'GO:2000343']		
2141	1392	9606	Q81LJ8	Q30201	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q30201Q81LJ8two hybrid pooling approach	['IPR002549']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR031092', 'IPR036179', 'IPR037055']	['GO:0003674', 'GO:0008150']	['GO:0002626', 'GO:0002725', 'GO:0005102', 'GO:0005515', 'GO:0005615', 'GO:0005769', 'GO:0005886', 'GO:0005887', 'GO:0006461', 'GO:0006811', 'GO:0006879', 'GO:0006953', 'GO:0007565', 'GO:0009897', 'GO:0010039', 'GO:0010106', 'GO:0010628', 'GO:0010862', 'GO:0016020', 'GO:0016021', 'GO:0030509', 'GO:0030881', 'GO:0031410', 'GO:0032092', 'GO:0032435', 'GO:0033572', 'GO:0039706', 'GO:0042446', 'GO:0045177', 'GO:0045178', 'GO:0048260', 'GO:0048471', 'GO:0055037', 'GO:0055072', 'GO:0060586', 'GO:0071281', 'GO:0090277', 'GO:0097421', 'GO:0098711', 'GO:1900121', 'GO:1900122', 'GO:1904283', 'GO:1904434', 'GO:1904437', 'GO:1904440', 'GO:1990357', 'GO:1990459', 'GO:1990641', 'GO:1990712', 'GO:2000008', 'GO:2000059', 'GO:2000272', 'GO:2000273', 'GO:2001186', 'GO:0002474', 'GO:0019882', 'GO:0042605', 'GO:0042612']		
2142	1392	9606	Q81RR8	P04233	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04233Q81RR8two hybrid pooling approach	['IPR021459']	['IPR000716', 'IPR011988', 'IPR015386', 'IPR022339', 'IPR036613', 'IPR036857']	['GO:0003674', 'GO:0008150']	['GO:0000139', 'GO:0000187', 'GO:0001516', 'GO:0001540', 'GO:0001934', 'GO:0001961', 'GO:0002250', 'GO:0002376', 'GO:0002606', 'GO:0002792', 'GO:0002830', 'GO:0002906', 'GO:0004896', 'GO:0005515', 'GO:0005622', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005770', 'GO:0005771', 'GO:0005773', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0006461', 'GO:0006886', 'GO:0006952', 'GO:0006955', 'GO:0007165', 'GO:0008283', 'GO:0009897', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019882', 'GO:0019883', 'GO:0019886', 'GO:0019955', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0030890', 'GO:0032588', 'GO:0033674', 'GO:0035691', 'GO:0035692', 'GO:0035693', 'GO:0035718', 'GO:0042289', 'GO:0042609', 'GO:0042613', 'GO:0042658', 'GO:0042802', 'GO:0043030', 'GO:0043066', 'GO:0043123', 'GO:0043202', 'GO:0043410', 'GO:0043518', 'GO:0044183', 'GO:0045058', 'GO:0045059', 'GO:0045060', 'GO:0045581', 'GO:0045582', 'GO:0045657', 'GO:0045893', 'GO:0046598', 'GO:0048146', 'GO:0050731', 'GO:0050900', 'GO:0050998', 'GO:0051085', 'GO:0051290', 'GO:0060907', 'GO:0070062', 'GO:0070206', 'GO:0070374', 'GO:0071556', 'GO:0090023', 'GO:1902166', 'GO:2000343']		
2143	1392	9606	Q81QB6	Q30201	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q30201Q81QB6two hybrid pooling approach	['IPR010061', 'IPR015590', 'IPR016160', 'IPR016161', 'IPR016162', 'IPR023510']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR031092', 'IPR036179', 'IPR037055']	['GO:0004491', 'GO:0006574', 'GO:0008152', 'GO:0016491', 'GO:0055114']	['GO:0002626', 'GO:0002725', 'GO:0005102', 'GO:0005515', 'GO:0005615', 'GO:0005769', 'GO:0005886', 'GO:0005887', 'GO:0006461', 'GO:0006811', 'GO:0006879', 'GO:0006953', 'GO:0007565', 'GO:0009897', 'GO:0010039', 'GO:0010106', 'GO:0010628', 'GO:0010862', 'GO:0016020', 'GO:0016021', 'GO:0030509', 'GO:0030881', 'GO:0031410', 'GO:0032092', 'GO:0032435', 'GO:0033572', 'GO:0039706', 'GO:0042446', 'GO:0045177', 'GO:0045178', 'GO:0048260', 'GO:0048471', 'GO:0055037', 'GO:0055072', 'GO:0060586', 'GO:0071281', 'GO:0090277', 'GO:0097421', 'GO:0098711', 'GO:1900121', 'GO:1900122', 'GO:1904283', 'GO:1904434', 'GO:1904437', 'GO:1904440', 'GO:1990357', 'GO:1990459', 'GO:1990641', 'GO:1990712', 'GO:2000008', 'GO:2000059', 'GO:2000272', 'GO:2000273', 'GO:2001186', 'GO:0002474', 'GO:0019882', 'GO:0042605', 'GO:0042612']		
2144	1392	9606	Q81LD0	O94992	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O94992Q81LD0two hybrid pooling approach	['IPR004639', 'IPR005814', 'IPR015421', 'IPR015422', 'IPR015424']	['IPR024872']	['GO:0003824', 'GO:0005737', 'GO:0006779', 'GO:0006782', 'GO:0008483', 'GO:0016853', 'GO:0030170', 'GO:0033014', 'GO:0042286']	['GO:0000122', 'GO:0002218', 'GO:0002376', 'GO:0004861', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0006351', 'GO:0006355', 'GO:0007507', 'GO:0017069', 'GO:0045087', 'GO:0045736', 'GO:0045892', 'GO:0097322', 'GO:1901798']		
2145	1392	9606	Q81SN0	P04233	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04233Q81SN0two hybrid pooling approach	['IPR001434', 'IPR008966', 'IPR013783']	['IPR000716', 'IPR011988', 'IPR015386', 'IPR022339', 'IPR036613', 'IPR036857']	['GO:0003674', 'GO:0008150']	['GO:0000139', 'GO:0000187', 'GO:0001516', 'GO:0001540', 'GO:0001934', 'GO:0001961', 'GO:0002250', 'GO:0002376', 'GO:0002606', 'GO:0002792', 'GO:0002830', 'GO:0002906', 'GO:0004896', 'GO:0005515', 'GO:0005622', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005770', 'GO:0005771', 'GO:0005773', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0006461', 'GO:0006886', 'GO:0006952', 'GO:0006955', 'GO:0007165', 'GO:0008283', 'GO:0009897', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019882', 'GO:0019883', 'GO:0019886', 'GO:0019955', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0030890', 'GO:0032588', 'GO:0033674', 'GO:0035691', 'GO:0035692', 'GO:0035693', 'GO:0035718', 'GO:0042289', 'GO:0042609', 'GO:0042613', 'GO:0042658', 'GO:0042802', 'GO:0043030', 'GO:0043066', 'GO:0043123', 'GO:0043202', 'GO:0043410', 'GO:0043518', 'GO:0044183', 'GO:0045058', 'GO:0045059', 'GO:0045060', 'GO:0045581', 'GO:0045582', 'GO:0045657', 'GO:0045893', 'GO:0046598', 'GO:0048146', 'GO:0050731', 'GO:0050900', 'GO:0050998', 'GO:0051085', 'GO:0051290', 'GO:0060907', 'GO:0070062', 'GO:0070206', 'GO:0070374', 'GO:0071556', 'GO:0090023', 'GO:1902166', 'GO:2000343']		
2146	1392	9606	Q81LY0	P04233	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04233Q81LY0two hybrid pooling approach	['IPR003171', 'IPR003726', 'IPR029041', 'IPR036589']	['IPR000716', 'IPR011988', 'IPR015386', 'IPR022339', 'IPR036613', 'IPR036857']	['GO:0003674', 'GO:0004489', 'GO:0006555', 'GO:0008150', 'GO:0008168', 'GO:0016740', 'GO:0032259', 'GO:0046872', 'GO:0055114']	['GO:0000139', 'GO:0000187', 'GO:0001516', 'GO:0001540', 'GO:0001934', 'GO:0001961', 'GO:0002250', 'GO:0002376', 'GO:0002606', 'GO:0002792', 'GO:0002830', 'GO:0002906', 'GO:0004896', 'GO:0005515', 'GO:0005622', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005770', 'GO:0005771', 'GO:0005773', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0006461', 'GO:0006886', 'GO:0006952', 'GO:0006955', 'GO:0007165', 'GO:0008283', 'GO:0009897', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019882', 'GO:0019883', 'GO:0019886', 'GO:0019955', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0030890', 'GO:0032588', 'GO:0033674', 'GO:0035691', 'GO:0035692', 'GO:0035693', 'GO:0035718', 'GO:0042289', 'GO:0042609', 'GO:0042613', 'GO:0042658', 'GO:0042802', 'GO:0043030', 'GO:0043066', 'GO:0043123', 'GO:0043202', 'GO:0043410', 'GO:0043518', 'GO:0044183', 'GO:0045058', 'GO:0045059', 'GO:0045060', 'GO:0045581', 'GO:0045582', 'GO:0045657', 'GO:0045893', 'GO:0046598', 'GO:0048146', 'GO:0050731', 'GO:0050900', 'GO:0050998', 'GO:0051085', 'GO:0051290', 'GO:0060907', 'GO:0070062', 'GO:0070206', 'GO:0070374', 'GO:0071556', 'GO:0090023', 'GO:1902166', 'GO:2000343']		
2147	1392	9606	Q81PZ2	O14964	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O14964Q81PZ2two hybrid pooling approach	['IPR011032', 'IPR013149', 'IPR013154', 'IPR020843', 'IPR036291']	['IPR000306', 'IPR002014', 'IPR003903', 'IPR008942', 'IPR011011', 'IPR013083', 'IPR017073', 'IPR017455', 'IPR024641']	['GO:0016491', 'GO:0055114']	['GO:0005515', 'GO:0005737', 'GO:0005764', 'GO:0005768', 'GO:0005769', 'GO:0005829', 'GO:0006622', 'GO:0006886', 'GO:0007165', 'GO:0008285', 'GO:0010324', 'GO:0010628', 'GO:0015031', 'GO:0016020', 'GO:0016197', 'GO:0016236', 'GO:0016579', 'GO:0019904', 'GO:0031901', 'GO:0032585', 'GO:0033565', 'GO:0036258', 'GO:0042059', 'GO:0042176', 'GO:0043231', 'GO:0043405', 'GO:0044389', 'GO:0046426', 'GO:0046872', 'GO:0061024', 'GO:0070062', 'GO:0072657', 'GO:1903543']		
2148	1392	9606	Q81TW1	P04233	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04233Q81TW1two hybrid pooling approach	['IPR000212', 'IPR011335', 'IPR011604', 'IPR014016', 'IPR014017', 'IPR014152', 'IPR027417', 'IPR034739']	['IPR000716', 'IPR011988', 'IPR015386', 'IPR022339', 'IPR036613', 'IPR036857']	['GO:0000166', 'GO:0003677', 'GO:0004003', 'GO:0004386', 'GO:0004518', 'GO:0004527', 'GO:0005524', 'GO:0006259', 'GO:0006281', 'GO:0006302', 'GO:0006974', 'GO:0016787', 'GO:0032508', 'GO:0090305']	['GO:0000139', 'GO:0000187', 'GO:0001516', 'GO:0001540', 'GO:0001934', 'GO:0001961', 'GO:0002250', 'GO:0002376', 'GO:0002606', 'GO:0002792', 'GO:0002830', 'GO:0002906', 'GO:0004896', 'GO:0005515', 'GO:0005622', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005770', 'GO:0005771', 'GO:0005773', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0006461', 'GO:0006886', 'GO:0006952', 'GO:0006955', 'GO:0007165', 'GO:0008283', 'GO:0009897', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019882', 'GO:0019883', 'GO:0019886', 'GO:0019955', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0030890', 'GO:0032588', 'GO:0033674', 'GO:0035691', 'GO:0035692', 'GO:0035693', 'GO:0035718', 'GO:0042289', 'GO:0042609', 'GO:0042613', 'GO:0042658', 'GO:0042802', 'GO:0043030', 'GO:0043066', 'GO:0043123', 'GO:0043202', 'GO:0043410', 'GO:0043518', 'GO:0044183', 'GO:0045058', 'GO:0045059', 'GO:0045060', 'GO:0045581', 'GO:0045582', 'GO:0045657', 'GO:0045893', 'GO:0046598', 'GO:0048146', 'GO:0050731', 'GO:0050900', 'GO:0050998', 'GO:0051085', 'GO:0051290', 'GO:0060907', 'GO:0070062', 'GO:0070206', 'GO:0070374', 'GO:0071556', 'GO:0090023', 'GO:1902166', 'GO:2000343']		
2149	1392	9606	Q81WV8	P04233	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04233Q81WV8two hybrid pooling approach	['IPR000292', 'IPR023271', 'IPR024002']	['IPR000716', 'IPR011988', 'IPR015386', 'IPR022339', 'IPR036613', 'IPR036857']	['GO:0016020', 'GO:0022857', 'GO:0055085']	['GO:0000139', 'GO:0000187', 'GO:0001516', 'GO:0001540', 'GO:0001934', 'GO:0001961', 'GO:0002250', 'GO:0002376', 'GO:0002606', 'GO:0002792', 'GO:0002830', 'GO:0002906', 'GO:0004896', 'GO:0005515', 'GO:0005622', 'GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005770', 'GO:0005771', 'GO:0005773', 'GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0005886', 'GO:0006461', 'GO:0006886', 'GO:0006952', 'GO:0006955', 'GO:0007165', 'GO:0008283', 'GO:0009897', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019882', 'GO:0019883', 'GO:0019886', 'GO:0019955', 'GO:0023026', 'GO:0030658', 'GO:0030666', 'GO:0030669', 'GO:0030890', 'GO:0032588', 'GO:0033674', 'GO:0035691', 'GO:0035692', 'GO:0035693', 'GO:0035718', 'GO:0042289', 'GO:0042609', 'GO:0042613', 'GO:0042658', 'GO:0042802', 'GO:0043030', 'GO:0043066', 'GO:0043123', 'GO:0043202', 'GO:0043410', 'GO:0043518', 'GO:0044183', 'GO:0045058', 'GO:0045059', 'GO:0045060', 'GO:0045581', 'GO:0045582', 'GO:0045657', 'GO:0045893', 'GO:0046598', 'GO:0048146', 'GO:0050731', 'GO:0050900', 'GO:0050998', 'GO:0051085', 'GO:0051290', 'GO:0060907', 'GO:0070062', 'GO:0070206', 'GO:0070374', 'GO:0071556', 'GO:0090023', 'GO:1902166', 'GO:2000343']		
2150	1392	9606	Q81WX2	P13747	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P13747Q81WX2two hybrid pooling approach	['IPR008160', 'IPR008983', 'IPR016133']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0003674', 'GO:0005575', 'GO:0008150']	['GO:0000139', 'GO:0001916', 'GO:0002250', 'GO:0002376', 'GO:0002474', 'GO:0002476', 'GO:0002479', 'GO:0002480', 'GO:0002715', 'GO:0002717', 'GO:0005102', 'GO:0005515', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0019731', 'GO:0019882', 'GO:0030670', 'GO:0030881', 'GO:0031901', 'GO:0032398', 'GO:0032736', 'GO:0032753', 'GO:0032759', 'GO:0032760', 'GO:0036037', 'GO:0042270', 'GO:0042288', 'GO:0042605', 'GO:0042608', 'GO:0042612', 'GO:0045087', 'GO:0046703', 'GO:0050776', 'GO:0050830', 'GO:0051024', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0070062', 'GO:0071556', 'GO:2000566']		
2151	1392	9606	Q81UK2	P49773	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P49773Q81UK2two hybrid pooling approach	['IPR000399', 'IPR011766', 'IPR012000', 'IPR012001', 'IPR012782', 'IPR029035', 'IPR029061']	['IPR001310', 'IPR011146', 'IPR019808', 'IPR036265']	['GO:0000287', 'GO:0003824', 'GO:0003984', 'GO:0006113', 'GO:0016740', 'GO:0030976', 'GO:0034077']	['GO:0000118', 'GO:0000166', 'GO:0003824', 'GO:0005080', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005886', 'GO:0006351', 'GO:0006355', 'GO:0006915', 'GO:0007165', 'GO:0009154', 'GO:0016787', 'GO:0050850', 'GO:0070062', 'GO:0072332']		
2152	1392	9606	Q81R83	P13747	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P13747Q81R83two hybrid pooling approach	['IPR009474']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0003674', 'GO:0005575', 'GO:0008150']	['GO:0000139', 'GO:0001916', 'GO:0002250', 'GO:0002376', 'GO:0002474', 'GO:0002476', 'GO:0002479', 'GO:0002480', 'GO:0002715', 'GO:0002717', 'GO:0005102', 'GO:0005515', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0019731', 'GO:0019882', 'GO:0030670', 'GO:0030881', 'GO:0031901', 'GO:0032398', 'GO:0032736', 'GO:0032753', 'GO:0032759', 'GO:0032760', 'GO:0036037', 'GO:0042270', 'GO:0042288', 'GO:0042605', 'GO:0042608', 'GO:0042612', 'GO:0045087', 'GO:0046703', 'GO:0050776', 'GO:0050830', 'GO:0051024', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0070062', 'GO:0071556', 'GO:2000566']		
2153	1392	9606	Q81Z87	P13747	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P13747Q81Z87two hybrid pooling approach	['IPR001223', 'IPR001579', 'IPR001919', 'IPR003961', 'IPR008965', 'IPR011583', 'IPR013783', 'IPR017853', 'IPR029070', 'IPR036116']	['IPR001039', 'IPR003006', 'IPR003597', 'IPR007110', 'IPR010579', 'IPR011161', 'IPR011162', 'IPR013783', 'IPR036179', 'IPR037055']	['GO:0004553', 'GO:0004568', 'GO:0005975', 'GO:0006032', 'GO:0008061', 'GO:0030246']	['GO:0000139', 'GO:0001916', 'GO:0002250', 'GO:0002376', 'GO:0002474', 'GO:0002476', 'GO:0002479', 'GO:0002480', 'GO:0002715', 'GO:0002717', 'GO:0005102', 'GO:0005515', 'GO:0005886', 'GO:0006955', 'GO:0009986', 'GO:0012507', 'GO:0016020', 'GO:0016021', 'GO:0019731', 'GO:0019882', 'GO:0030670', 'GO:0030881', 'GO:0031901', 'GO:0032398', 'GO:0032736', 'GO:0032753', 'GO:0032759', 'GO:0032760', 'GO:0036037', 'GO:0042270', 'GO:0042288', 'GO:0042605', 'GO:0042608', 'GO:0042612', 'GO:0045087', 'GO:0046703', 'GO:0050776', 'GO:0050830', 'GO:0051024', 'GO:0055038', 'GO:0060333', 'GO:0060337', 'GO:0070062', 'GO:0071556', 'GO:2000566']		
2154	1392	9606	Q81U80	P49773	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P49773Q81U80two hybrid pooling approach	['IPR011032', 'IPR013149', 'IPR013154', 'IPR020843', 'IPR036291']	['IPR001310', 'IPR011146', 'IPR019808', 'IPR036265']	['GO:0016491', 'GO:0055114']	['GO:0000118', 'GO:0000166', 'GO:0003824', 'GO:0005080', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005886', 'GO:0006351', 'GO:0006355', 'GO:0006915', 'GO:0007165', 'GO:0009154', 'GO:0016787', 'GO:0050850', 'GO:0070062', 'GO:0072332']		
2155	1392	9606	Q81NI0	Q96I76	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81NI0Q96I76two hybrid pooling approach	['IPR002293']	['IPR000467']	['GO:0003333', 'GO:0015171', 'GO:0016020']	['GO:0003676', 'GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0006351', 'GO:0006355', 'GO:0032480', 'GO:0039536', 'GO:0045893']		
